STORE_NO,COST_CENTER_NAME,POS_TERM_NO,STATUS_CODE,DAD,MAX_TRAN_DT,TRAN_NO_LAST
8227,SAN DIEGO-PROLINE,13594,1,'04-02-31,1-Aug-18,72253
8227,SAN DIEGO-PROLINE,13596,1,'04-02-31,1-Aug-18,52086
8227,SAN DIEGO-PROLINE,13597,1,'04-02-31,1-Aug-18,70516
8228,YUMA,13887,1,'04-02-31,1-Aug-18,18320
8228,YUMA,15506,1,'04-02-31,1-Aug-18,46051
8229,NEWPORT,13950,1,'01-02-44,1-Aug-18,19761
8229,NEWPORT,15495,1,'01-02-44,1-Aug-18,82151
8230,PARK CITY,13954,1,'04-07-32,1-Aug-18,10366
8230,PARK CITY,17813,1,'04-07-32,1-Aug-18,8356
8231,ANCHORAGE-AIRPORT ROAD,13955,1,'01-02-36,1-Aug-18,71001
8231,ANCHORAGE-AIRPORT ROAD,13969,1,'01-02-36,1-Aug-18,91125
8231,ANCHORAGE-AIRPORT ROAD,16923,1,'01-02-36,1-Aug-18,3959
8232,LOS ANGELES,14073,1,'04-02-30,1-Aug-18,26436
8232,LOS ANGELES,14096,1,'04-02-30,1-Aug-18,21750
8234,HENDERSON-GREEN VALLEY,14093,1,'04-07-35,1-Aug-18,11253
8234,HENDERSON-GREEN VALLEY,14106,1,'04-07-35,1-Aug-18,73709
8235,SAN FRANCISCO,14020,1,'04-02-29,1-Aug-18,96521
8235,SAN FRANCISCO,17192,1,'04-02-29,31-Jul-18,90866
8236,LAS VEGAS-WEST FLAMINGO,14109,1,'04-07-35,1-Aug-18,68109
8236,LAS VEGAS-WEST FLAMINGO,17117,1,'04-07-35,1-Aug-18,72317
8238,MOSES LAKE-VALLEY RD,14121,1,'01-02-70,1-Aug-18,35244
8238,MOSES LAKE-VALLEY RD,15496,1,'01-02-70,1-Aug-18,23641
8239,PORTLAND,14163,1,'01-02-29,1-Aug-18,30692
8239,PORTLAND,14180,1,'01-02-29,1-Aug-18,86508
8240,WAIKIKI,14269,1,'04-02-61,31-Jul-18,16407
8240,WAIKIKI,15226,1,'04-02-61,31-Jul-18,12777
8240,WAIKIKI,19588,1,'04-02-61,31-Jul-18,29606
8241,LYNNWOOD F/C CTR,14205,1,'01-08-49,1-Aug-18,78450
8241,LYNNWOOD F/C CTR,16976,1,'01-08-49,1-Aug-18,34960
8242,COTTONWOOD,14358,1,'04-07-45,1-Aug-18,14213
8242,COTTONWOOD,15177,1,'04-07-45,1-Aug-18,19561
8243,LAKE FOREST-S ORANGE COUNTY,14236,1,'04-02-30,1-Aug-18,23311
8243,LAKE FOREST-S ORANGE COUNTY,14293,1,'04-02-30,1-Aug-18,9444
8244,MESA,14519,1,'04-07-33,1-Aug-18,13683
8244,MESA,14915,1,'04-07-33,1-Aug-18,97462
8245,TRACY,14290,1,'04-02-28,1-Aug-18,50386
8245,TRACY,14766,1,'04-02-28,1-Aug-18,20263
8246,EAGLE,14568,1,'01-02-48,1-Aug-18,46086
8246,EAGLE,15497,1,'01-02-48,1-Aug-18,13699
8247,LAKESIDE-SHOW LOW,14636,1,'04-07-45,1-Aug-18,10251
8247,LAKESIDE-SHOW LOW,15306,1,'04-07-45,1-Aug-18,63473
8248,CEDAR CITY,14576,1,'04-07-35,1-Aug-18,17163
8248,CEDAR CITY,17959,1,'04-07-35,1-Aug-18,99216
8249,LOS ANGELES-HOLLYWOOD,14545,1,'04-02-30,1-Aug-18,71694
8249,LOS ANGELES-HOLLYWOOD,14572,1,'04-02-30,1-Aug-18,71896
8250,SACRAMENTO F/C CTR,14589,1,'04-08-70,1-Aug-18,10179
8250,SACRAMENTO F/C CTR,14963,1,'04-08-70,1-Aug-18,5218
8251,ANTIOCH,14656,1,'04-02-29,1-Aug-18,94
8251,ANTIOCH,14769,1,'04-02-29,1-Aug-18,2299
8252,MOUNT VERNON,14592,1,'01-02-28,1-Aug-18,69336
8252,MOUNT VERNON,15244,1,'01-02-28,1-Aug-18,56512
8253,ROCKLIN,14882,1,'04-02-27,1-Aug-18,44011
8253,ROCKLIN,14890,1,'04-02-27,1-Aug-18,70001
8255,COVINGTON-KENT,14637,1,'01-02-28,1-Aug-18,66814
8255,COVINGTON-KENT,14644,1,'01-02-28,1-Aug-18,18050
8256,SAN DIEGO-MIRAMAR,14896,1,'04-02-31,1-Aug-18,62237
8256,SAN DIEGO-MIRAMAR,14926,1,'04-02-31,1-Aug-18,57109
8257,PASO ROBLES,14883,1,'04-02-71,1-Aug-18,93651
8257,PASO ROBLES,14894,1,'04-02-71,1-Aug-18,45765
8258,CHIMNEY ROCK,14852,1,'01-02-30,1-Aug-18,13951
8258,CHIMNEY ROCK,14864,1,'01-02-30,1-Aug-18,55965
8259,BELLINGHAM F/C CTR,14874,1,'01-08-49,1-Aug-18,12460
8259,BELLINGHAM F/C CTR,19520,1,'01-08-49,1-Aug-18,50944
8260,REDMOND-COMMERCIAL,14946,1,'01-02-28,1-Aug-18,38461
8260,REDMOND-COMMERCIAL,14965,1,'01-02-28,1-Aug-18,28561
8261,REDMOND,15003,1,'01-02-44,1-Aug-18,40003
8261,REDMOND,15031,1,'01-02-44,1-Aug-18,79952
8262,VANCOUVER-EAST,15124,1,'01-02-29,1-Aug-18,40544
8262,VANCOUVER-EAST,15297,1,'01-02-29,1-Aug-18,67608
8263,TIGARD,16128,1,'01-02-29,1-Aug-18,22955
8263,TIGARD,16168,1,'01-02-29,1-Aug-18,57528
8264,OLYMPIA-WEST,15384,1,'01-02-28,31-Jul-18,40114
8264,OLYMPIA-WEST,15391,1,'01-02-28,1-Aug-18,36554
8265,PRESCOTT VALLEY,15049,1,'04-07-45,1-Aug-18,71068
8265,PRESCOTT VALLEY,15078,1,'04-07-45,1-Aug-18,7277
8266,SEQUIM,18061,1,'01-02-28,1-Aug-18,91571
8266,SEQUIM,18063,1,'01-02-28,1-Aug-18,4703
8267,FRESNO F/C CTR,15143,1,'04-08-70,1-Aug-18,97502
8267,FRESNO F/C CTR,18030,1,'04-08-70,1-Aug-18,67469
8268,SURPRISE,16186,1,'04-07-33,1-Aug-18,43033
8268,SURPRISE,16226,1,'04-07-33,1-Aug-18,20126
8269,PORTERVILLE,16177,1,'04-02-28,1-Aug-18,18281
8269,PORTERVILLE,16218,1,'04-02-28,1-Aug-18,41871
8270,WAIPAHU,15376,1,'04-02-61,31-Jul-18,50341
8270,WAIPAHU,15395,1,'04-02-61,31-Jul-18,28149
8271,OREGON CITY,15250,1,'01-02-29,1-Aug-18,26603
8271,OREGON CITY,15280,1,'01-02-29,1-Aug-18,1652
8272,COOS BAY,15352,1,'01-02-44,1-Aug-18,50433
8272,COOS BAY,15387,1,'01-02-44,1-Aug-18,7090
8273,GOODYEAR,16991,1,'04-07-33,1-Aug-18,38820
8273,GOODYEAR,17083,1,'04-07-33,1-Aug-18,25798
8274,KINGMAN,16382,1,'04-07-45,1-Aug-18,68084
8274,KINGMAN,16417,1,'04-07-45,1-Aug-18,29403
8275,GEARHART,15159,1,'01-02-29,1-Aug-18,78979
8275,GEARHART,16268,1,'01-02-29,1-Aug-18,2167
8276,VENTURA,15516,1,'04-02-71,1-Aug-18,82717
8276,VENTURA,15770,1,'04-02-71,1-Aug-18,66929
8277,SAN DIEGO-MORENA,15790,1,'04-02-31,1-Aug-18,69830
8277,SAN DIEGO-MORENA,16116,1,'04-02-31,1-Aug-18,57253
8278,AMERICAN FORK,16775,1,'04-07-32,1-Aug-18,86651
8278,AMERICAN FORK,16821,1,'04-07-32,1-Aug-18,43076
8278,AMERICAN FORK,19706,1,'04-07-32,10-May-18,26915
8279,LOS ANGELES-WESTWOOD,16056,1,'04-02-30,1-Aug-18,90724
8279,LOS ANGELES-WESTWOOD,16222,1,'04-02-30,1-Aug-18,18178
8280,ORANGE,15167,1,'04-02-30,1-Aug-18,30353
8280,ORANGE,15279,1,'04-02-30,1-Aug-18,46295
8281,FREEDOM-WATSONVILLE,16145,1,'04-02-71,1-Aug-18,32974
8281,FREEDOM-WATSONVILLE,18599,1,'04-02-71,1-Aug-18,61235
8284,SIERRA VISTA,16851,1,'04-07-45,1-Aug-18,3895
8284,SIERRA VISTA,16938,1,'04-07-45,1-Aug-18,25885
8285,FAIRBANKS,16300,1,'01-02-36,1-Aug-18,99602
8285,FAIRBANKS,16353,1,'01-02-36,1-Aug-18,49333
8286,GILBERT,16290,1,'04-07-33,1-Aug-18,71067
8286,GILBERT,16328,1,'04-07-33,1-Aug-18,59854
8287,DANA POINT,16340,1,'04-02-30,1-Aug-18,27997
8287,DANA POINT,16363,1,'04-02-30,1-Aug-18,53037
8288,CASA GRANDE,16641,1,'04-07-45,1-Aug-18,5820
8288,CASA GRANDE,16658,1,'04-07-45,1-Aug-18,36134
8289,BOISE-EAST,16801,1,'01-02-48,1-Aug-18,4203
8289,BOISE-EAST,16836,1,'01-02-48,1-Aug-18,48800
8290,OAK HARBOR,16370,1,'01-02-28,1-Aug-18,76504
8290,OAK HARBOR,16404,1,'01-02-28,1-Aug-18,71114
8291,LAHAINA,16782,1,'04-02-61,31-Jul-18,91475
8292,LOS BANOS,16914,1,'04-02-28,1-Aug-18,55016
8292,LOS BANOS,16939,1,'04-02-28,1-Aug-18,22104
8293,KAILUA-KONA,16425,1,'04-02-61,31-Jul-18,24738
8293,KAILUA-KONA,16648,1,'04-02-61,31-Jul-18,77246
8294,SANTA CLARITA,17063,1,'04-02-73,1-Aug-18,25576
8294,SANTA CLARITA,17099,1,'04-02-73,1-Aug-18,41247
8295,MURRIETTA,16865,1,'04-02-30,1-Aug-18,24651
8295,MURRIETTA,17010,1,'04-02-30,1-Aug-18,24802
8296,POWAY,16396,1,'04-02-31,1-Aug-18,58762
8296,POWAY,16418,1,'04-02-31,1-Aug-18,89942
8297,SAN JOSE-WILLOW GLEN,19779,1,'04-02-29,1-Aug-18,35962
8297,SAN JOSE-WILLOW GLEN,19873,1,'04-02-29,1-Aug-18,56845
8298,PALMDALE,16910,1,'04-02-73,1-Aug-18,27393
8298,PALMDALE,16940,1,'04-02-73,1-Aug-18,59286
8299,PORT ORCHARD,16943,1,'01-02-28,31-Jul-18,45032
8299,PORT ORCHARD,17011,1,'01-02-28,31-Jul-18,12342
8416,PROVO,10517,1,'04-07-32,1-Aug-18,29901
8416,PROVO,13230,1,'04-07-32,1-Aug-18,61851
8420,MERIDIAN-BOISE COMMERCIAL,13443,1,'01-02-48,1-Aug-18,73467
8420,MERIDIAN-BOISE COMMERCIAL,13584,1,'01-02-48,1-Aug-18,43230
8444,LOGAN,10518,1,'04-07-32,1-Aug-18,34503
8444,LOGAN,12665,1,'04-07-32,1-Aug-18,60869
8453,OGDEN-MAIN,10519,1,'04-07-32,1-Aug-18,77682
8453,OGDEN-MAIN,15041,1,'04-07-32,1-Aug-18,63088
8455,MISSOULA,10520,1,'01-02-31,1-Aug-18,20235
8455,MISSOULA,12620,1,'01-02-31,1-Aug-18,54131
8456,SPOKANE WA - PF FACILITY,10521,1,'05-05-10,1-Aug-18,99518
8457,LEWISTON,10522,1,'01-02-30,1-Aug-18,37037
8457,LEWISTON,13371,1,'01-02-30,1-Aug-18,2113
8458,BOISE-FAIRVIEW,10194,1,'01-02-48,1-Aug-18,70143
8458,BOISE-FAIRVIEW,12981,1,'01-02-48,1-Aug-18,92699
8460,POCATELLO,10523,1,'01-02-48,1-Aug-18,34644
8460,POCATELLO,13731,1,'01-02-48,1-Aug-18,78902
8461,RICHLAND,15523,1,'01-02-70,1-Aug-18,51411
8461,RICHLAND,15788,1,'01-02-70,1-Aug-18,45578
8461,RICHLAND,18684,1,'01-02-70,23-Jul-18,29851
8470,WESTPORT-COMMERCIAL,13598,1,'01-06-71,1-Aug-18,75109
8470,WESTPORT-COMMERCIAL,13599,1,'01-06-71,1-Aug-18,19311
8470,WESTPORT-COMMERCIAL,13600,1,'01-06-71,1-Aug-18,61673
8470,WESTPORT-COMMERCIAL,13627,1,'01-06-71,1-Aug-18,34400
8470,WESTPORT-COMMERCIAL,13754,1,'01-06-71,11-Jul-18,93614
8470,WESTPORT-COMMERCIAL,13797,1,'01-06-71,1-Aug-18,7597
8471,ST PETERS,13602,1,'01-06-71,1-Aug-18,41028
8471,ST PETERS,13603,1,'01-06-71,1-Aug-18,80248
8472,CRESTWOOD,13604,1,'01-06-71,1-Aug-18,58374
8472,CRESTWOOD,13605,1,'01-06-71,1-Aug-18,55294
8473,KINGSHIGHWAY,13606,1,'01-06-71,1-Aug-18,17474
8473,KINGSHIGHWAY,13607,1,'01-06-71,1-Aug-18,25533
8474,FLORISSANT,13608,1,'01-06-71,1-Aug-18,54556
8474,FLORISSANT,13609,1,'01-06-71,1-Aug-18,72358
8475,ST LOUIS-ROCK HILL,13611,1,'01-06-71,1-Aug-18,62306
8475,ST LOUIS-ROCK HILL,13664,1,'01-06-71,1-Aug-18,84176
8476,FAIRVIEW HEIGHTS,13612,1,'01-06-71,1-Aug-18,89661
8476,FAIRVIEW HEIGHTS,13613,1,'01-06-71,1-Aug-18,14311
8477,BALLWIN,13614,1,'01-06-71,1-Aug-18,9541
8477,BALLWIN,13615,1,'01-06-71,1-Aug-18,27144
8480,SOUTH GRAND,13620,1,'01-06-71,1-Aug-18,74740
8480,SOUTH GRAND,13621,1,'01-06-71,1-Aug-18,57677
8481,ALTON,13622,1,'01-06-71,1-Aug-18,48682
8481,ALTON,13623,1,'01-06-71,1-Aug-18,99535
8482,SPRINGFIELD-CAMPBELL,13624,1,'04-08-20,1-Aug-18,83362
8482,SPRINGFIELD-CAMPBELL,13625,1,'04-08-20,1-Aug-18,52687
8499,PENDLETON,10332,1,'01-02-70,1-Aug-18,51594
8499,PENDLETON,13640,1,'01-02-70,1-Aug-18,14314
8500,HOUSTON-OAK FOREST,19777,1,'04-01-07,1-Aug-18,72100
8500,HOUSTON-OAK FOREST,19941,1,'04-01-07,1-Aug-18,7272
8502,CHATHAM,20638,2,'08-01-01,1-Aug-18,23450
8502,CHATHAM,20655,2,'08-01-01,15-Jun-18,288
8503,NEPEAN-OTTAWA,20557,4,'08-01-05,1-Aug-18,39045
8503,NEPEAN-OTTAWA,20580,4,'08-01-05,23-Jul-18,1237
8504,FORT WORTH F/C CTR,19812,1,'04-08-70,1-Aug-18,12309
8504,FORT WORTH F/C CTR,19906,1,'04-08-70,1-Aug-18,34170
8505,AUSTIN-BURNET ROAD-SOUTH,19778,1,'04-01-04,1-Aug-18,96529
8505,AUSTIN-BURNET ROAD-SOUTH,19968,1,'04-01-04,1-Aug-18,20658
8506,TUCSON F/C CTR,18698,1,'04-08-70,1-Aug-18,63132
8506,TUCSON F/C CTR,18724,1,'04-08-70,1-Aug-18,58805
8507,SAN MARCOS,18304,1,'04-02-30,1-Aug-18,36315
8507,SAN MARCOS,18315,1,'04-02-30,1-Aug-18,41790
8508,SANTA BARBARA,10168,1,'04-02-71,1-Aug-18,88339
8508,SANTA BARBARA,13750,1,'04-02-71,1-Aug-18,50802
8509,PLEASANTON,18385,1,'04-02-29,1-Aug-18,23916
8509,PLEASANTON,18494,1,'04-02-29,1-Aug-18,42940
8510,ARTESIA,18345,1,'04-02-30,1-Aug-18,88988
8510,ARTESIA,18397,1,'04-02-30,1-Aug-18,48991
8511,PALM DESERT-BERMUDA DUNES,15219,1,'04-02-30,1-Aug-18,77965
8511,PALM DESERT-BERMUDA DUNES,15319,1,'04-02-30,1-Aug-18,64474
8512,SANTA ROSA-SOUTH,10212,1,'04-02-29,1-Aug-18,7632
8512,SANTA ROSA-SOUTH,18154,1,'04-02-29,1-Aug-18,59548
8514,MONTCLAIR,17112,1,'04-02-73,1-Aug-18,56741
8514,MONTCLAIR,17153,1,'04-02-73,1-Aug-18,53932
8515,KANEOHE,18020,1,'04-02-61,31-Jul-18,30666
8515,KANEOHE,18064,1,'04-02-61,31-Jul-18,24691
8516,REDWOOD CITY,10162,1,'04-02-29,1-Aug-18,54953
8516,REDWOOD CITY,17129,1,'04-02-29,1-Aug-18,17705
8517,CAMPBELL,10165,1,'04-02-29,1-Aug-18,63668
8517,CAMPBELL,12666,1,'04-02-29,1-Aug-18,68704
8518,LAS VEGAS-RAINBOW,19780,1,'04-07-35,1-Aug-18,26282
8518,LAS VEGAS-RAINBOW,19819,1,'04-07-35,1-Aug-18,57523
8519,SPRING-HOLZWARTH,20024,1,'04-01-07,1-Aug-18,63533
8519,SPRING-HOLZWARTH,20177,1,'04-01-07,1-Aug-18,37566
8520,SHENANDOAH-HOUSTON I-45,19955,1,'04-01-07,1-Aug-18,69660
8520,SHENANDOAH-HOUSTON I-45,20041,1,'04-01-07,1-Aug-18,91942
8521,DOWNEY,17133,1,'04-02-30,1-Aug-18,76547
8521,DOWNEY,17517,1,'04-02-30,18-May-18,54597
8522,STOCKTON,10213,1,'04-02-28,1-Aug-18,15617
8522,STOCKTON,14409,1,'04-02-28,1-Aug-18,66172
8523,LATHROP,17794,1,'04-02-28,1-Aug-18,42597
8523,LATHROP,17956,1,'04-02-28,1-Aug-18,35521
8525,CHICO,10195,1,'04-02-27,1-Aug-18,17299
8525,CHICO,12830,1,'04-02-27,1-Aug-18,40556
8527,ABERDEEN,17143,1,'01-02-28,1-Aug-18,13242
8527,ABERDEEN,17154,1,'01-02-28,1-Aug-18,57402
8528,CLOVIS,17664,1,'04-02-28,1-Aug-18,30951
8528,CLOVIS,17678,1,'04-02-28,1-Aug-18,86938
8529,SOUTH JORDAN,18083,1,'04-07-32,1-Aug-18,86997
8529,SOUTH JORDAN,18110,1,'04-07-32,1-Aug-18,66750
8530,SAN DIEGO-MIRA MESA,17104,1,'04-02-31,1-Aug-18,78510
8530,SAN DIEGO-MIRA MESA,17136,1,'04-02-31,1-Aug-18,23179
8531,CORONA,17523,1,'04-02-30,1-Aug-18,59735
8531,CORONA,17604,1,'04-02-30,1-Aug-18,74849
8532,SALINAS,10164,1,'04-02-71,1-Aug-18,60980
8532,SALINAS,14775,1,'04-02-71,1-Aug-18,27822
8533,LIHUE-KAUAI,17524,1,'04-02-61,31-Jul-18,49833
8533,LIHUE-KAUAI,17641,1,'04-02-61,31-Jul-18,1281
8534,ARLINGTON-SMOKEY POINT,17097,1,'01-02-28,1-Aug-18,94844
8534,ARLINGTON-SMOKEY POINT,17124,1,'01-02-28,1-Aug-18,76017
8535,PHOENIX-ANTHEM,17210,1,'04-07-33,1-Aug-18,77061
8535,PHOENIX-ANTHEM,17650,1,'04-07-33,1-Aug-18,22817
8536,MODESTO,10157,1,'04-02-28,1-Aug-18,18008
8536,MODESTO,15027,1,'04-02-28,1-Aug-18,17935
8537,DOWNEY F/C CTR,17211,1,'04-08-70,1-Aug-18,34342
8537,DOWNEY F/C CTR,17474,1,'04-08-70,1-Aug-18,78855
8538,SPOKANE F/C CTR,17369,1,'01-08-49,1-Aug-18,10389
8538,SPOKANE F/C CTR,19960,1,'01-08-49,30-Jul-18,21059
8539,TUCSON-MARANA,17384,1,'04-07-45,1-Aug-18,30774
8539,TUCSON-MARANA,17548,1,'04-07-45,1-Aug-18,19041
8540,PEORIA,17543,1,'04-07-33,1-Aug-18,55541
8540,PEORIA,17645,1,'04-07-33,1-Aug-18,27907
8541,MESQUITE,17499,1,'04-07-35,1-Aug-18,93596
8541,MESQUITE,17671,1,'04-07-35,1-Aug-18,83229
8543,KAPOLEI,17806,1,'04-02-61,31-Jul-18,48513
8543,KAPOLEI,17845,1,'04-02-61,1-Aug-18,51291
8544,PARAMOUNT,17385,1,'04-02-30,1-Aug-18,54938
8544,PARAMOUNT,17538,1,'04-02-30,16-Jul-18,2840
8545,IMPERIAL,10299,1,'04-02-31,1-Aug-18,36091
8545,IMPERIAL,16454,1,'04-02-31,1-Aug-18,68263
8546,WEST VALLEY CITY-COMMERCIAL,17743,1,'04-07-32,1-Aug-18,64622
8546,WEST VALLEY CITY-COMMERCIAL,17817,1,'04-07-32,1-Aug-18,33918
8547,SAN DIEGO-PACIFIC BEACH,17134,1,'04-02-31,1-Aug-18,1246
8547,SAN DIEGO-PACIFIC BEACH,17155,1,'04-02-31,1-Aug-18,18120
8548,BOTHELL-THRASHER'S CORNER,17810,1,'01-02-28,1-Aug-18,89469
8548,BOTHELL-THRASHER'S CORNER,17836,1,'01-02-28,1-Aug-18,14181
8549,BLUFFDALE-SLC F/C CTR,17853,1,'04-08-70,1-Aug-18,18690
8549,BLUFFDALE-SLC F/C CTR,17885,1,'04-08-70,1-Aug-18,13982
8551,HILO,17788,1,'04-02-61,31-Jul-18,91430
8551,HILO,17958,1,'04-02-61,31-Jul-18,35881
8552,SALT LAKE CITY-SPRAY SOURCE,17807,1,'04-07-32,1-Aug-18,23563
8553,BURIEN,17893,1,'01-02-28,1-Aug-18,16864
8553,BURIEN,17925,1,'01-02-28,1-Aug-18,28869
8554,BEND,17915,1,'01-02-44,1-Aug-18,22418
8554,BEND,17965,1,'01-02-44,1-Aug-18,19773
8555,TWIN FALLS,10524,1,'01-02-48,1-Aug-18,57999
8555,TWIN FALLS,15498,1,'01-02-48,1-Aug-18,56175
8556,TACOMA-FIRCREST,17914,1,'01-02-28,1-Aug-18,69727
8556,TACOMA-FIRCREST,17972,1,'01-02-28,1-Aug-18,1041
8557,ENCINITAS,17665,1,'04-02-31,1-Aug-18,57308
8557,ENCINITAS,17679,1,'04-02-31,1-Aug-18,50130
8558,WEST COVINA,17779,1,'04-02-73,1-Aug-18,72017
8558,WEST COVINA,17823,1,'04-02-73,1-Aug-18,33528
8559,LA HABRA,17878,1,'04-02-73,1-Aug-18,70342
8559,LA HABRA,17904,1,'04-02-73,1-Aug-18,81335
8560,HOUSTON-SPRING BRANCH,20002,1,'04-01-07,1-Aug-18,54181
8560,HOUSTON-SPRING BRANCH,20307,1,'04-01-07,1-Aug-18,49200
8561,PETAL,17873,1,'03-08-14,1-Aug-18,81167
8561,PETAL,17947,1,'03-08-14,1-Aug-18,23146
8562,PLANO,17963,1,'04-04-05,1-Aug-18,69104
8562,PLANO,18145,1,'04-04-05,1-Aug-18,84593
8563,HOT SPRINGS-CENTRAL AVE,18159,1,'03-08-79,1-Aug-18,75576
8563,HOT SPRINGS-CENTRAL AVE,18169,1,'03-08-79,1-Aug-18,12651
8564,CHANDLER,18183,1,'04-07-33,1-Aug-18,99121
8564,CHANDLER,18195,1,'04-07-33,1-Aug-18,15519
8565,LITTLE ROCK-HEIGHTS,17744,1,'03-08-79,1-Aug-18,41834
8565,LITTLE ROCK-HEIGHTS,17837,1,'03-08-79,1-Aug-18,73805
8566,HENDERSON-ANTHEM,18287,1,'04-07-35,1-Aug-18,10788
8566,HENDERSON-ANTHEM,18316,1,'04-07-35,1-Aug-18,27268
8567,NORTH HOLLYWOOD,18286,1,'04-02-30,1-Aug-18,40878
8567,NORTH HOLLYWOOD,18299,1,'04-02-30,1-Aug-18,77212
8568,HUMBLE-FALLCREEK,17918,1,'04-01-07,1-Aug-18,8254
8568,HUMBLE-FALLCREEK,17989,1,'04-01-07,1-Aug-18,68234
8569,CABOT,17917,1,'03-08-79,1-Aug-18,90072
8569,CABOT,18045,1,'03-08-79,1-Aug-18,81955
8570,RICHLAND-F/C CTR,17793,1,'01-08-49,1-Aug-18,41294
8571,REXBURG,17610,1,'01-02-48,1-Aug-18,83516
8571,REXBURG,17651,1,'01-02-48,1-Aug-18,80789
8573,ALBUQUERQUE F/C CTR,17938,1,'04-08-70,1-Aug-18,66730
8573,ALBUQUERQUE F/C CTR,17964,1,'04-08-70,1-Aug-18,35673
8574,EUGENE-WILLAMETTE ST,18180,1,'01-02-44,1-Aug-18,78022
8574,EUGENE-WILLAMETTE ST,18234,1,'01-02-44,1-Aug-18,61379
8575,TUCSON-SWAN,18212,1,'04-07-45,1-Aug-18,74063
8575,TUCSON-SWAN,18261,1,'04-07-45,1-Aug-18,40590
8576,LITTLE ROCK F/C CTR,18370,1,'03-02-30,1-Aug-18,89182
8577,SAN ANTONIO-STONE OAK,18354,1,'04-01-02,1-Aug-18,23672
8577,SAN ANTONIO-STONE OAK,18486,1,'04-01-02,1-Aug-18,63884
8578,AUSTIN-BEE CAVE,18422,1,'04-01-04,1-Aug-18,66460
8578,AUSTIN-BEE CAVE,18609,1,'04-01-04,1-Aug-18,93557
8579,LINDALE,18390,1,'04-04-24,1-Aug-18,28113
8579,LINDALE,18412,1,'04-04-24,1-Aug-18,26077
8580,CANOGA PARK,18351,1,'04-02-73,1-Aug-18,37702
8580,CANOGA PARK,18363,1,'04-02-73,1-Aug-18,79568
8581,VACAVILLE,18451,1,'04-02-29,1-Aug-18,15847
8581,VACAVILLE,18457,1,'04-02-29,1-Aug-18,40248
8582,OAKLAND-BROADWAY,18386,1,'04-02-29,1-Aug-18,66301
8582,OAKLAND-BROADWAY,18551,1,'04-02-29,1-Aug-18,58257
8583,PHOENIX-CAMELBACK,18473,1,'04-07-33,1-Aug-18,37621
8583,PHOENIX-CAMELBACK,18509,1,'04-07-33,1-Aug-18,83170
8584,CORPUS CHRISTI-CALALLEN,18593,1,'04-01-16,1-Aug-18,47732
8584,CORPUS CHRISTI-CALALLEN,19053,1,'04-01-16,1-Aug-18,5387
8585,SCOTTSDALE-PARADISE VALLEY,18675,1,'04-07-33,1-Aug-18,48966
8585,SCOTTSDALE-PARADISE VALLEY,18722,1,'04-07-33,1-Aug-18,5529
8586,HONOLULU-IWILEI,18474,1,'04-02-61,31-Jul-18,94562
8586,HONOLULU-IWILEI,18579,1,'04-02-61,31-Jul-18,84601
8587,KAPAA,18655,1,'04-02-61,31-Jul-18,7600
8587,KAPAA,19522,1,'04-02-61,31-Jul-18,58729
8588,PHOENIX-HAPPY VALLEY,19569,1,'04-07-33,1-Aug-18,27246
8588,PHOENIX-HAPPY VALLEY,19620,1,'04-07-33,1-Aug-18,36891
8589,PEORIA,19555,1,'04-07-33,1-Aug-18,93031
8589,PEORIA,19643,1,'04-07-33,1-Aug-18,76824
8590,HIGHLANDS RANCH,18332,1,'04-07-18,1-Aug-18,13745
8590,HIGHLANDS RANCH,18372,1,'04-07-18,1-Aug-18,70386
8591,BEDFORD,19987,1,'04-04-05,1-Aug-18,29337
8591,BEDFORD,20085,1,'04-04-05,1-Aug-18,9065
8592,AUSTIN-BULL CREEK,20020,1,'04-01-04,1-Aug-18,85831
8592,AUSTIN-BULL CREEK,20239,1,'04-01-04,1-Aug-18,57984
8593,MURPHY,20021,1,'04-04-05,1-Aug-18,74833
8593,MURPHY,20238,1,'04-04-05,1-Aug-18,93395
8594,EDMONDS,19560,1,'01-02-28,1-Aug-18,2081
8594,EDMONDS,19606,1,'01-02-28,1-Aug-18,9020
8595,RANCHO CUCAMONGA,18475,1,'04-02-73,1-Aug-18,50074
8595,RANCHO CUCAMONGA,18508,1,'04-02-73,1-Aug-18,66508
8596,SANTA ROSA F/C CTR,18657,1,'04-08-70,1-Aug-18,96047
8596,SANTA ROSA F/C CTR,18721,1,'04-08-70,1-Aug-18,6008
8597,CLAYTON,18428,1,'04-02-29,1-Aug-18,92638
8597,CLAYTON,18500,1,'04-02-29,1-Aug-18,76793
8598,MEDFORD,18489,1,'01-02-44,1-Aug-18,78738
8598,MEDFORD,18552,1,'01-02-44,1-Aug-18,60509
8599,DALY CITY,18270,1,'04-02-29,1-Aug-18,62603
8599,DALY CITY,18317,1,'04-02-29,1-Aug-18,94407
8600,SANTA MONICA-PICO,18184,1,'04-02-30,1-Aug-18,27146
8600,SANTA MONICA-PICO,18289,1,'04-02-30,1-Aug-18,84961
8602,BAKERSFIELD,17549,1,'04-02-28,1-Aug-18,82591
8602,BAKERSFIELD,17644,1,'04-02-28,1-Aug-18,22216
8603,BEND,10193,1,'01-02-44,1-Aug-18,77074
8603,BEND,13589,1,'01-02-44,1-Aug-18,51893
8603,BEND,19628,1,'01-02-44,1-Aug-18,6665
